1.020000000000000000e+03
9.900000000000000000e+02
9.600000000000000000e+02
1.000000000000000000e+03
1.050000000000000000e+03
1.090000000000000000e+03
9.900000000000000000e+02
9.000000000000000000e+02
9.000000000000000000e+02
9.500000000000000000e+02
1.080000000000000000e+03
1.160000000000000000e+03
1.130000000000000000e+03
1.020000000000000000e+03
1.050000000000000000e+03
1.060000000000000000e+03
1.050000000000000000e+03
9.400000000000000000e+02
9.700000000000000000e+02
1.030000000000000000e+03
1.090000000000000000e+03
1.020000000000000000e+03
9.800000000000000000e+02
