6.300000000000000000e+01
1.650000000000000000e+02
2.640000000000000000e+02
3.600000000000000000e+02
4.600000000000000000e+02
5.650000000000000000e+02
6.740000000000000000e+02
7.730000000000000000e+02
8.630000000000000000e+02
9.530000000000000000e+02
1.048000000000000000e+03
1.156000000000000000e+03
1.272000000000000000e+03
1.385000000000000000e+03
1.487000000000000000e+03
1.592000000000000000e+03
1.698000000000000000e+03
1.803000000000000000e+03
1.897000000000000000e+03
1.994000000000000000e+03
2.097000000000000000e+03
2.206000000000000000e+03
2.308000000000000000e+03
2.406000000000000000e+03
